names,projected,actual,position
Chad Henne,,0.0,QB
Chandler Catanzaro,7.5,2.0,K
Charcandrick West,5.0,5.0,RB
Chargers D/ST,7.6,13.0,DST
Charles Clay,5.8,0.0,TE
Charles Sims,,0.0,RB
Charlie Whitehurst,,0.0,QB
Charone Peake,1.5,1.0,WR
Chase Coffman,,0.0,TE
Chase Daniel,,0.0,QB
Chiefs D/ST,6.7,13.0,DST
Chris Conley,4.1,5.0,WR
Chris Givens,,0.0,WR
Chris Gragg,,0.0,TE
Chris Hogan,5.5,15.0,WR
Chris Ivory,5.4,0.0,RB
Chris Johnson,,0.0,RB
Chris Manhertz,,0.0,TE
Chris Owusu,,0.0,WR
Chris Pantale,,0.0,TE
Chris Polk,,0.0,RB
Chris Thompson,7.5,3.0,RB
Christian Hackenberg,,0.0,QB
Christine Michael,13.0,10.0,RB
Clark Harris,,0.0,TE
Clay Harbor,,0.0,TE
Clive Walford,4.4,3.0,TE
Coby Fleener,4.7,3.0,TE
Cody Kessler,,0.0,QB
Cody Parkey,7.6,9.0,K
Cole Beasley,6.6,5.0,WR
Cole Wick,,0.0,TE
Colt McCoy,,0.0,QB
Colts D/ST,5.2,-1.0,DST
Connor Barth,5.4,8.0,K
Connor Cook,,0.0,QB
Connor Shaw,,0.0,QB
Cooper Helfet,,0.0,TE
Cordarrelle Patterson,4.6,3.0,WR
Corey Brown,4.0,,
Cowboys D/ST,6.7,7.0,DST
Craig Stevens,,0.0,TE
Cyrus Gray,,0.0,RB
D.J. Williams,,0.0,TE
Dak Prescott,15.1,26.0,QB
Dan Bailey,9.0,12.0,K
Dan Carpenter,7.4,4.0,K
Dan LeFevour,,0.0,QB
Dan Orlovsky,,0.0,QB
Dan Vitale,,0.0,TE
Danario Alexander,,0.0,WR
Daniel Herron,,0.0,RB
Daniel Lasco,,1.0,RB
Danny Amendola,2.7,8.0,WR
Danny Woodhead,,0.0,RB
Darrel Young,,0.0,RB
Darren Fells,,0.0,TE
Darren McFadden,,0.0,RB
Darren Sproles,5.2,9.0,RB
Darrin Reaves,,0.0,RB
Davante Adams,7.8,7.0,WR
David Ausberry,,0.0,TE
David Cobb,,0.0,RB
David Fales,,0.0,QB
David Johnson,15.5,10.0,RB
David Morgan II,,0.0,TE
DeAndre Hopkins,9.4,4.0,WR
DeAndre Washington,3.2,3.0,RB
DeMarco Murray,16.2,18.0,RB
DeSean Jackson,6.2,4.0,WR
DeVier Posey,,0.0,WR
Delanie Walker,5.8,7.0,TE
Demaryius Thomas,9.0,7.0,WR
Demetrius Harris,1.7,1.0,TE
Denard Robinson,,0.0,RB
Denarius Moore,,0.0,WR
Deonte Thompson,1.5,,
Derek Anderson,,0.0,QB
Derek Carr,15.5,35.0,QB
Derek Carrier,,0.0,TE
Derek Hagan,,0.0,WR
Derek Watt,,5.0,RB
Derrick Coleman,,0.0,RB
Derrick Henry,3.1,15.0,RB
Devin Funchess,2.9,3.0,WR
Devonta Freeman,13.6,17.0,RB
Devontae Booker,11.8,12.0,RB
Dexter McCluster,1.5,0.0,RB
Dez Bryant,9.0,17.0,WR
Dillon Gordon,,0.0,TE
Dion Lewis,,0.0,RB
Don Jackson,1.5,1.0,RB
Donald Brown,,0.0,RB
Donte Moncrief,6.1,10.0,WR
Dontrelle Inman,2.8,7.0,WR
Dorial Green-Beckham,5.3,5.0,WR
Doug Baldwin,9.4,5.0,WR
Doug Martin,,0.0,RB
Drew Brees,17.1,20.0,QB
Drew Stanton,,0.0,QB
Dri Archer,,0.0,RB
Duke Johnson Jr.,6.8,10.0,RB
Dustin Hopkins,7.8,8.0,K
Dwayne Allen,,0.0,TE
Dwayne Bowe,,0.0,WR
E.J. Bibbs,,0.0,TE
EJ Manuel,,3.0,QB
Eagles D/ST,4.7,-2.0,DST
Ed Dickson,,0.0,TE
Eddie Lacy,,0.0,RB
Eddie Royal,,0.0,WR
Emmanuel Sanders,10.0,6.0,WR
Eric Decker,,0.0,WR
Eric Ebron,4.9,7.0,TE
Eric Weems,,0.0,WR
Erik Swoope,2.0,3.0,TE
Ezekiel Elliott,15.9,14.0,RB
Falcons D/ST,6.2,2.0,DST
Fozzy Whittaker,2.7,0.0,RB
Frank Gore,11.1,11.0,RB
Fred Davis,,0.0,TE
Fred Jackson,,0.0,RB
Garrett Graham,,0.0,TE
Garrett Grayson,,0.0,QB
Gary Barnidge,6.6,4.0,TE
Gavin Escobar,,0.0,TE
Geno Smith,,0.0,QB
Geoff Swaim,,0.0,TE
George Winn,,0.0,RB
Gerald Christian,,0.0,TE
Giovani Bernard,7.7,12.0,RB
Glenn Winston,,0.0,RB
Golden Tate,7.1,4.0,WR
Graham Gano,7.5,15.0,K
Greg Little,,0.0,WR
Greg Olsen,8.4,1.0,TE
Greg Salas,,0.0,WR
Greg Scruggs,,0.0,TE
Hakeem Nicks,,0.0,WR
Harry Douglas,,0.0,WR
Hunter Henry,4.5,1.0,TE
Ifeanyi Momah,,0.0,TE
Isaiah Crowell,9.5,11.0,RB
J.J. Nelson,4.1,19.0,WR
Jace Amaro,,0.0,TE
Jack Doyle,5.6,3.0,TE
Jacob Tamme,3.6,1.0,TE
Jacoby Brissett,,0.0,QB
Jacquizz Rodgers,10.5,12.0,RB
Jaelen Strong,1.9,,
Jaguars D/ST,7.3,-8.0,DST
Jake Rudock,,0.0,QB
Jalen Richard,3.1,3.0,RB
Jalin Marshall,1.8,,
Jalston Fowler,,0.0,RB
Jamaal Charles,,0.0,RB
Jameis Winston,18.9,18.0,QB
James Casey,,0.0,TE
James Develin,,0.0,RB
James Hanna,,0.0,TE
James Jones,,0.0,WR
James O'Shaughnessy,,0.0,TE
James Starks,,0.0,RB
James White,8.1,2.0,RB
Jamison Crowder,5.4,16.0,WR
Jamize Olawale,,6.0,RB
Jared Cook,,0.0,TE
Jarius Wright,,0.0,WR
Jarrett Boykin,,0.0,WR
Jason Avant,,0.0,WR
Jason Myers,6.6,2.0,K
Jason Witten,4.5,7.0,TE
Jay Cutler,10.5,14.0,QB
Jay Prosch,,0.0,RB
Jeff Cumberland,,0.0,TE
Jeff Driskel,,0.0,QB
Jeff Fuller,,0.0,WR
Jeff Heuerman,,0.0,TE
Jeff Janis,6.3,9.0,WR
Jeremy Hill,8.5,13.0,RB
Jeremy Langford,1.5,1.0,RB
Jeremy Maclin,7.6,10.0,WR
Jeremy Ross,,0.0,WR
Jerick McKinnon,,0.0,RB
Jermaine Gresham,3.1,3.0,TE
Jermaine Kearse,5.6,5.0,WR
Jerome Cunningham,,0.0,TE
Jerome Felton,,2.0,RB
Jerricho Cotchery,,0.0,WR
Jerrod Johnson,,0.0,QB
Jets D/ST,8.1,1.0,DST
Jim Dray,,0.0,TE
Jimmy Garoppolo,,0.0,QB
Jimmy Graham,9.1,3.0,TE
Joe Banyard,,0.0,RB
Joe Callahan,,0.0,QB
Joe Webb,,0.0,QB
Joey Iosefa,,0.0,RB
John Brown,8.0,10.0,WR
John Kuhn,0.7,1.0,RB
John Phillips,,0.0,TE
Johnny Manziel,,0.0,QB
Joique Bell,,0.0,RB
Jonas Gray,,0.0,RB
Jonathan Grimes,,1.0,RB
Jonathan Stewart,8.0,21.0,RB
Jonathan Williams,1.6,7.0,RB
Jordan Gay,,0.0,K
Jordan Howard,2.6,25.0,RB
Jordan Matthews,7.6,12.0,WR
Jordan Norwood,3.1,0.0,WR
Jordan Reed,9.6,15.0,TE
Jordan Taylor,,3.0,WR
Jordan Todman,,0.0,RB
Jordy Nelson,10.6,15.0,WR
Jorvorskie Lane,,0.0,RB
Josh Ferguson,1.6,,
Josh Freeman,,0.0,QB
Josh Hill,1.7,0.0,TE
Josh Huff,1.5,,
Josh Lambo,7.6,0.0,K
Josh McCown,13.5,20.0,QB
Josh Scobee,,0.0,K
Joshua Bellamy,3.7,,
Joshua Cribbs,,0.0,WR
Joshua Perkins,,0.0,TE
Julian Edelman,8.5,9.0,WR
Julio Jones,12.9,2.0,WR
Julius Thomas,4.3,8.0,TE
Justin Blackmon,,0.0,WR
Justin Forsett,1.5,0.0,RB
Justin Hardy,1.7,1.0,WR
Justin Hunter,4.7,,
Justin Perillo,0.6,0.0,TE
Juwan Thompson,,6.0,RB
Ka'Deem Carey,2.6,0.0,RB
Kai Forbath,,0.0,K
Kapri Bibbs,2.1,0.0,RB
Kashif Moore,,0.0,WR
Keith Wenning,,0.0,QB
Kellen Clemens,,0.0,QB
Kellen Davis,,0.0,TE
Kellen Moore,,0.0,QB
Kellen Winslow,,0.0,TE
Kelvin Benjamin,7.8,7.0,WR
Kendall Hunter,,0.0,RB
Kendall Wright,4.4,15.0,WR
Kenjon Barner,,0.0,RB
Kennard Backman,,0.0,TE
Kenneth Farrow,,1.0,RB
Kerwynn Williams,,0.0,RB
Kevin Hogan,,0.0,QB
Khari Lee,,0.0,TE
Khiry Robinson,,0.0,RB
Kirk Cousins,14.5,24.0,QB
Knile Davis,3.8,0.0,RB
Kyle Brindza,,0.0,K
Kyle Rudolph,6.1,3.0,TE
Kyle Williams,,0.0,WR
LaVon Brazill,,0.0,WR
Lache Seastrunk,,0.0,RB
Lamar Miller,11.9,11.0,RB
Lance Dunbar,,0.0,RB
Lance Moore,,0.0,WR
Larry Fitzgerald,11.1,7.0,WR
Latavius Murray,8.4,6.0,RB
LeGarrette Blount,8.8,10.0,RB
LeSean McCoy,,0.0,RB
Lee Smith,,0.0,TE
Leonard Hankerson,,0.0,WR
Levine Toilolo,1.9,0.0,TE
Lions D/ST,6.3,7.0,DST
Logan Paulsen,,0.0,TE
Louis Murphy,,0.0,WR
Lucky Whitehead,,1.0,WR
Luke McCown,,0.0,QB
Luke Stocker,,0.0,TE
Luke Willson,,0.0,TE
Malcolm Johnson,,0.0,RB
Marc Mariani,,0.0,WR
Marcedes Lewis,1.7,2.0,TE
Marcel Jensen,,0.0,TE
Marcel Reece,,0.0,RB
Marcus Easley,,0.0,WR
Marcus Mariota,14.6,19.0,QB
Marcus Murphy,,0.0,RB
Marcus Thigpen,,0.0,RB
Marion Grice,,0.0,RB
Mark Ingram,10.1,,
Mark Sanchez,,0.0,QB
Marlon Moore,,0.0,WR
Marqise Lee,5.2,,
Marques Colston,,0.0,WR
Marshawn Lynch,,0.0,RB
Martellus Bennett,6.0,3.0,TE
Marvin Jones,8.6,3.0,WR
Mason Crosby,8.8,6.0,K
Matt Asiata,8.9,7.0,RB
Matt Barkley,,0.0,QB
Matt Blanchard,,0.0,QB
Matt Bryant,9.5,10.0,K
Matt Cassel,,0.0,QB
Matt Flynn,,0.0,QB
Matt Forte,12.7,21.0,RB
Matt McGloin,,0.0,QB
Matt Prater,8.2,7.0,K
Matt Ryan,18.0,23.0,QB
Matt Schaub,,0.0,QB
Matt Simms,,0.0,QB
Matthew Mulligan,,0.0,TE
Matthew Slater,,0.0,WR
Matthew Stafford,15.2,13.0,QB
Melvin Gordon,11.0,15.0,RB
Michael Burton,,0.0,RB
Michael Crabtree,8.4,10.0,WR
Michael Floyd,5.7,0.0,WR
Michael Hoomanawanui,,0.0,TE
Michael Thomas,6.3,6.0,WR
Michael Williams,,0.0,TE
Mike Evans,14.2,7.0,WR
Mike Gillislee,8.3,14.0,RB
Mike Glennon,,0.0,QB
Mike James,,0.0,RB
Mike Nugent,7.7,2.0,K
Mike Tolbert,0.6,0.0,RB
Mike Williams,,0.0,WR
Miles Austin,,0.0,WR
Mohamed Sanu,6.4,14.0,WR
MyCole Pruitt,,0.0,TE
Mychal Rivera,,9.0,TE
Nate Sudfeld,,0.0,QB
Nate Washington,,0.0,WR
Nathan Palmer,,0.0,WR
Neal Sterling,,0.0,TE
Nelson Agholor,5.1,2.0,WR
Nic Jacobs,,0.0,TE
Nick Foles,,16.0,QB
Nick Folk,7.8,7.0,K
Nick Novak,8.9,8.0,K
Nick O'Leary,0.4,3.0,TE
Nick Vannett,,0.0,TE
Niles Paul,,0.0,TE
Orson Charles,,0.0,TE
Owen Daniels,,0.0,TE
PLAYER,0.0,,
Packers D/ST,4.7,0.0,DST
Panthers D/ST,4.5,18.0,DST
Patrick DiMarco,0.5,0.0,RB
Patrick Murray,,0.0,K
Patriots D/ST,7.4,1.0,DST
Paul Richardson,,3.0,WR
Paxton Lynch,,0.0,QB
Percy Harvin,,0.0,WR
Peyton Barber,3.0,,
Philip Rivers,13.2,12.0,QB
Phillip Dorsett,4.1,3.0,WR
Phillip Supernaw,,3.0,TE
Pierre Garcon,5.5,6.0,WR
Pierre Thomas,,0.0,RB
Quincy Enunwa,7.1,15.0,WR
RaShaun Allen,,0.0,TE
Raiders D/ST,4.4,4.0,DST
Randall Cobb,,0.0,WR
Randall Telfer,,0.0,TE
Rashard Higgins,,1.0,WR
Redskins D/ST,5.3,4.0,DST
Reggie Bush,3.0,3.0,RB
Rex Burkhead,,0.0,RB
Rhett Ellison,,0.0,TE
Ricardo Lockette,,0.0,WR
Ricardo Louis,4.2,3.0,WR
Richard Rodgers,5.2,0.0,TE
Richie Brockel,,0.0,TE
Rico Darnell Gathers,,0.0,TE
Riley Cooper,,0.0,WR
Rishard Matthews,4.6,9.0,WR
Rob Gronkowski,10.0,16.0,TE
Rob Housler,,0.0,TE
Robby Anderson,2.9,3.0,WR
Robert Griffin III,,0.0,QB
Robert Kelley,7.7,14.0,RB
Robert Turbin,2.9,2.0,RB
Robert Woods,6.1,5.0,WR
Roberto Aguayo,8.3,5.0,K
Roddy White,,0.0,WR
Ronnie Hillman,5.1,1.0,RB
Ross Travis,,0.0,TE
Roy Helu Jr.,,0.0,RB
Rueben Randle,,0.0,WR
Russell Shepard,4.3,8.0,WR
Russell Wilson,18.9,9.0,QB
Ryan Fitzpatrick,15.9,14.0,QB
Ryan Grant,,1.0,WR
Ryan Griffin,3.0,3.0,TE
Ryan Hewitt,,0.0,RB
Ryan Lindley,,0.0,QB
Ryan Mathews,6.5,7.0,RB
Ryan Succop,7.1,12.0,K
Ryan Williams,,0.0,RB
Saints D/ST,3.4,2.0,DST
Sam Bradford,12.6,13.0,QB
Scott Chandler,,0.0,TE
Scott Simonson,,0.0,TE
Scott Tolzien,,0.0,QB
Seahawks D/ST,5.8,9.0,DST
Sean McGrath,,0.0,TE
Sean Renfree,,0.0,QB
Sebastian Janikowski,7.6,4.0,K
Senorise Perry,,0.0,RB
Seth DeValve,,0.0,TE
Seth Roberts,4.2,12.0,WR
Seyi Ajirotutu,,0.0,WR
Shaun Hill,,0.0,QB
Shayne Graham,,0.0,K
Silas Redd,,0.0,RB
Spencer Ware,15.1,3.0,RB
Stefon Diggs,7.8,13.0,WR
Stepfan Taylor,,0.0,RB
Stephen Anderson,0.5,1.0,TE
Stephen Gostkowski,8.8,13.0,K
Stephen Hill,,0.0,WR
Stephen Morris,,0.0,QB
Stevan Ridley,,0.0,RB
Steven Hauschka,9.2,9.0,K
Steven Jackson,,0.0,RB
Steven Miller,,0.0,RB
Stevie Johnson,,0.0,WR
Storm Johnson,,0.0,RB
T.J. Graham,,0.0,WR
T.J. Yates,,0.0,QB
T.J. Yeldon,5.2,5.0,RB
T.Y. Hilton,12.0,2.0,WR
Taiwan Jones,,0.0,RB
Tajae Sharpe,3.9,1.0,WR
Tanner McEvoy,,1.0,WR
Tarvaris Jackson,,0.0,QB
Taylor Gabriel,1.6,12.0,WR
Taylor Heinicke,,0.0,QB
Ted Ginn Jr.,3.2,5.0,WR
Teddy Bridgewater,,0.0,QB
Terrance Williams,5.4,2.0,WR
Terrelle Pryor Sr.,9.5,12.0,WR
Terron Ward,3.3,5.0,RB
Texans D/ST,6.2,6.0,DST
Theo Riddick,9.5,18.0,RB
Tim Hightower,0.5,10.0,RB
Timothy Wright,,0.0,TE
Titans D/ST,8.3,3.0,DST
Toby Gerhart,,0.0,RB
Tom Brady,17.3,29.0,QB
Tom Savage,,0.0,QB
Tommy Bohanon,,0.0,RB
Tommylee Lewis,0.5,,
Tony Moeaki,,0.0,TE
Tony Romo,,0.0,QB
Travaris Cadet,1.7,0.0,RB
Travis Benjamin,5.5,10.0,WR
Travis Coons,,0.0,K
Travis Kelce,5.5,16.0,TE
Trevone Boykin,,0.0,QB
Trevor Davis,0.6,8.0,WR
Trevor Siemian,14.0,7.0,QB
Trey Burton,1.5,0.0,TE
Troy Niklas,,0.0,TE
Ty Montgomery,9.3,0.0,RB
Tyler Boyd,3.9,3.0,WR
Tyler Bray,,0.0,QB
Tyler Clutts,,0.0,RB
Tyler Eifert,5.8,16.0,TE
Tyler Gaffney,,0.0,RB
Tyler Kroft,,0.0,TE
Tyler Lockett,4.4,3.0,WR
Tyreek Hill,3.2,15.0,WR
Tyrell Williams,5.7,,
Tyrod Taylor,14.1,17.0,QB
Vernon Davis,2.8,9.0,TE
Vick Ballard,,0.0,RB
Vikings D/ST,9.4,-2.0,DST
Vincent Brown,,0.0,WR
Vincent Jackson,,0.0,WR
Virgil Green,2.3,5.0,TE
Walter Powell,3.0,5.0,WR
Wendell Smallwood,1.6,,
Wes Saxton,,0.0,TE
Wil Lutz,7.1,16.0,K
Will Fuller V,6.8,2.0,WR
Willie Snead,7.7,5.0,WR
Zac Dysert,,0.0,QB
Zac Stacy,,0.0,RB
Zach Ertz,4.2,1.0,TE
Zach Hocker,,0.0,K
Zach Line,,0.0,RB
Zach Miller,5.2,8.0,TE
Zach Sudfeld,,0.0,TE
Zach Zenner,3.1,,
